"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Sunshine Duration","1963 April","Cork Airport","Hours","125.5"
"Sunshine Duration","1963 April","Casement","Hours",""
"Sunshine Duration","1963 April","Phoenix Park","Hours",""
"Sunshine Duration","1963 April","Roches Point","Hours",""
"Sunshine Duration","1963 April","Markree","Hours",""
"Sunshine Duration","1963 May","Malin Head","Hours","181.4"
"Sunshine Duration","1963 May","Claremorris","Hours","146.2"
"Sunshine Duration","1963 May","Valentia Observatory","Hours","152"
"Sunshine Duration","1963 May","Belmullet","Hours","199.3"
"Sunshine Duration","1963 May","Shannon Airport","Hours","174.7"
"Sunshine Duration","1963 May","Dublin Airport","Hours","183.5"
"Sunshine Duration","1963 May","Mullingar","Hours","175.3"
"Sunshine Duration","1963 May","Cork Airport","Hours","178.8"
"Sunshine Duration","1963 May","Casement","Hours",""
"Sunshine Duration","1963 May","Phoenix Park","Hours",""
"Sunshine Duration","1963 May","Roches Point","Hours",""
"Sunshine Duration","1963 May","Markree","Hours",""
"Sunshine Duration","1963 June","Malin Head","Hours","213.2"
"Sunshine Duration","1963 June","Claremorris","Hours","175.2"
"Sunshine Duration","1963 June","Valentia Observatory","Hours","158"
"Sunshine Duration","1963 June","Belmullet","Hours","211.3"
"Sunshine Duration","1963 June","Shannon Airport","Hours","181"
"Sunshine Duration","1963 June","Dublin Airport","Hours","203.2"
"Sunshine Duration","1963 June","Mullingar","Hours","196.2"
"Sunshine Duration","1963 June","Cork Airport","Hours","209.7"
"Sunshine Duration","1963 June","Casement","Hours",""
"Sunshine Duration","1963 June","Phoenix Park","Hours",""
"Sunshine Duration","1963 June","Roches Point","Hours",""
"Sunshine Duration","1963 June","Markree","Hours",""
"Sunshine Duration","1963 July","Malin Head","Hours","185.6"
"Sunshine Duration","1963 July","Claremorris","Hours","131.3"
"Sunshine Duration","1963 July","Valentia Observatory","Hours","148"
"Sunshine Duration","1963 July","Belmullet","Hours","169.7"
"Sunshine Duration","1963 July","Shannon Airport","Hours","131.1"
"Sunshine Duration","1963 July","Dublin Airport","Hours","156.6"
"Sunshine Duration","1963 July","Mullingar","Hours","145.5"
"Sunshine Duration","1963 July","Cork Airport","Hours","168.9"
"Sunshine Duration","1963 July","Casement","Hours",""
"Sunshine Duration","1963 July","Phoenix Park","Hours",""
"Sunshine Duration","1963 July","Roches Point","Hours",""
"Sunshine Duration","1963 July","Markree","Hours",""
"Sunshine Duration","1963 August","Malin Head","Hours","107"
"Sunshine Duration","1963 August","Claremorris","Hours","94.7"
"Sunshine Duration","1963 August","Valentia Observatory","Hours","115.8"
"Sunshine Duration","1963 August","Belmullet","Hours","130.5"
"Sunshine Duration","1963 August","Shannon Airport","Hours","114.2"
"Sunshine Duration","1963 August","Dublin Airport","Hours","133.8"
"Sunshine Duration","1963 August","Mullingar","Hours","109.4"
"Sunshine Duration","1963 August","Cork Airport","Hours","150.9"
"Sunshine Duration","1963 August","Casement","Hours",""
"Sunshine Duration","1963 August","Phoenix Park","Hours",""
"Sunshine Duration","1963 August","Roches Point","Hours",""
"Sunshine Duration","1963 August","Markree","Hours",""
"Sunshine Duration","1963 September","Malin Head","Hours","112.3"
"Sunshine Duration","1963 September","Claremorris","Hours","95.4"
"Sunshine Duration","1963 September","Valentia Observatory","Hours","111.6"
"Sunshine Duration","1963 September","Belmullet","Hours","100.4"
"Sunshine Duration","1963 September","Shannon Airport","Hours","108.2"
"Sunshine Duration","1963 September","Dublin Airport","Hours","148.4"
"Sunshine Duration","1963 September","Mullingar","Hours","132.3"
"Sunshine Duration","1963 September","Cork Airport","Hours","122.4"
"Sunshine Duration","1963 September","Casement","Hours",""
"Sunshine Duration","1963 September","Phoenix Park","Hours",""
"Sunshine Duration","1963 September","Roches Point","Hours",""
"Sunshine Duration","1963 September","Markree","Hours",""
"Sunshine Duration","1963 October","Malin Head","Hours","71.6"
"Sunshine Duration","1963 October","Claremorris","Hours","72.3"
"Sunshine Duration","1963 October","Valentia Observatory","Hours","68.1"
"Sunshine Duration","1963 October","Belmullet","Hours","77.8"
"Sunshine Duration","1963 October","Shannon Airport","Hours","70.4"
"Sunshine Duration","1963 October","Dublin Airport","Hours","82.5"
"Sunshine Duration","1963 October","Mullingar","Hours","68.8"
"Sunshine Duration","1963 October","Cork Airport","Hours","81.3"
"Sunshine Duration","1963 October","Casement","Hours",""
"Sunshine Duration","1963 October","Phoenix Park","Hours",""
"Sunshine Duration","1963 October","Roches Point","Hours",""
"Sunshine Duration","1963 October","Markree","Hours",""
"Sunshine Duration","1963 November","Malin Head","Hours","43.8"
"Sunshine Duration","1963 November","Claremorris","Hours","65.9"
"Sunshine Duration","1963 November","Valentia Observatory","Hours","55.4"
"Sunshine Duration","1963 November","Belmullet","Hours","66"
"Sunshine Duration","1963 November","Shannon Airport","Hours","74.4"
"Sunshine Duration","1963 November","Dublin Airport","Hours","81.3"
"Sunshine Duration","1963 November","Mullingar","Hours","72.2"
"Sunshine Duration","1963 November","Cork Airport","Hours","82.7"
"Sunshine Duration","1963 November","Casement","Hours",""
"Sunshine Duration","1963 November","Phoenix Park","Hours",""
"Sunshine Duration","1963 November","Roches Point","Hours",""
"Sunshine Duration","1963 November","Markree","Hours",""
"Sunshine Duration","1963 December","Malin Head","Hours","34.1"
"Sunshine Duration","1963 December","Claremorris","Hours","60.7"
"Sunshine Duration","1963 December","Valentia Observatory","Hours","54.4"
"Sunshine Duration","1963 December","Belmullet","Hours","54.2"
"Sunshine Duration","1963 December","Shannon Airport","Hours","52.4"
"Sunshine Duration","1963 December","Dublin Airport","Hours","52.8"
"Sunshine Duration","1963 December","Mullingar","Hours","58.9"
"Sunshine Duration","1963 December","Cork Airport","Hours","52.3"
"Sunshine Duration","1963 December","Casement","Hours",""
"Sunshine Duration","1963 December","Phoenix Park","Hours",""
"Sunshine Duration","1963 December","Roches Point","Hours",""
"Sunshine Duration","1963 December","Markree","Hours",""
"Sunshine Duration","1964 January","Malin Head","Hours","31.9"
"Sunshine Duration","1964 January","Claremorris","Hours","34.3"
"Sunshine Duration","1964 January","Valentia Observatory","Hours","46.5"
"Sunshine Duration","1964 January","Belmullet","Hours","41.5"
"Sunshine Duration","1964 January","Shannon Airport","Hours","34.9"
"Sunshine Duration","1964 January","Dublin Airport","Hours","34.4"
"Sunshine Duration","1964 January","Mullingar","Hours","27.8"
"Sunshine Duration","1964 January","Cork Airport","Hours","29"
"Sunshine Duration","1964 January","Casement","Hours","38.9"
"Sunshine Duration","1964 January","Phoenix Park","Hours",""
"Sunshine Duration","1964 January","Roches Point","Hours",""
"Sunshine Duration","1964 January","Markree","Hours",""
"Sunshine Duration","1964 February","Malin Head","Hours","44.7"
"Sunshine Duration","1964 February","Claremorris","Hours","76.4"
"Sunshine Duration","1964 February","Valentia Observatory","Hours","64.6"
"Sunshine Duration","1964 February","Belmullet","Hours","70.2"
"Sunshine Duration","1964 February","Shannon Airport","Hours","80.1"
"Sunshine Duration","1964 February","Dublin Airport","Hours","70.2"
"Sunshine Duration","1964 February","Mullingar","Hours","70.6"
"Sunshine Duration","1964 February","Cork Airport","Hours","66.5"
"Sunshine Duration","1964 February","Casement","Hours","87.7"
"Sunshine Duration","1964 February","Phoenix Park","Hours",""
"Sunshine Duration","1964 February","Roches Point","Hours",""
"Sunshine Duration","1964 February","Markree","Hours",""
"Sunshine Duration","1964 March","Malin Head","Hours","69"
"Sunshine Duration","1964 March","Claremorris","Hours","60.8"
"Sunshine Duration","1964 March","Valentia Observatory","Hours","86.3"
"Sunshine Duration","1964 March","Belmullet","Hours","101.1"
"Sunshine Duration","1964 March","Shannon Airport","Hours","70.6"
"Sunshine Duration","1964 March","Dublin Airport","Hours","65.7"
"Sunshine Duration","1964 March","Mullingar","Hours","77.3"
"Sunshine Duration","1964 March","Cork Airport","Hours","77.8"
"Sunshine Duration","1964 March","Casement","Hours","74.9"
"Sunshine Duration","1964 March","Phoenix Park","Hours",""
"Sunshine Duration","1964 March","Roches Point","Hours",""
"Sunshine Duration","1964 March","Markree","Hours",""
"Sunshine Duration","1964 April","Malin Head","Hours","165.5"
"Sunshine Duration","1964 April","Claremorris","Hours","118.9"
"Sunshine Duration","1964 April","Valentia Observatory","Hours","141.6"
"Sunshine Duration","1964 April","Belmullet","Hours","173.1"
"Sunshine Duration","1964 April","Shannon Airport","Hours","149.5"
"Sunshine Duration","1964 April","Dublin Airport","Hours","139.9"
"Sunshine Duration","1964 April","Mullingar","Hours","119.8"
"Sunshine Duration","1964 April","Cork Airport","Hours","161.3"
"Sunshine Duration","1964 April","Casement","Hours","148"
"Sunshine Duration","1964 April","Phoenix Park","Hours",""
"Sunshine Duration","1964 April","Roches Point","Hours",""
"Sunshine Duration","1964 April","Markree","Hours",""
"Sunshine Duration","1964 May","Malin Head","Hours","164.2"
"Sunshine Duration","1964 May","Claremorris","Hours","163.6"
"Sunshine Duration","1964 May","Valentia Observatory","Hours","159.8"
"Sunshine Duration","1964 May","Belmullet","Hours","188.6"
"Sunshine Duration","1964 May","Shannon Airport","Hours","160.9"
"Sunshine Duration","1964 May","Dublin Airport","Hours","189.9"
"Sunshine Duration","1964 May","Mullingar","Hours","175.5"
"Sunshine Duration","1964 May","Cork Airport","Hours","171.5"
"Sunshine Duration","1964 May","Casement","Hours","195.3"
"Sunshine Duration","1964 May","Phoenix Park","Hours",""
"Sunshine Duration","1964 May","Roches Point","Hours",""
"Sunshine Duration","1964 May","Markree","Hours",""
"Sunshine Duration","1964 June","Malin Head","Hours","158.3"
"Sunshine Duration","1964 June","Claremorris","Hours","133.2"
"Sunshine Duration","1964 June","Valentia Observatory","Hours","132.7"
"Sunshine Duration","1964 June","Belmullet","Hours","181.1"
"Sunshine Duration","1964 June","Shannon Airport","Hours","119.7"
"Sunshine Duration","1964 June","Dublin Airport","Hours","144.2"
"Sunshine Duration","1964 June","Mullingar","Hours","111.6"
"Sunshine Duration","1964 June","Cork Airport","Hours","154.3"
"Sunshine Duration","1964 June","Casement","Hours","136.6"
"Sunshine Duration","1964 June","Phoenix Park","Hours",""
"Sunshine Duration","1964 June","Roches Point","Hours",""
"Sunshine Duration","1964 June","Markree","Hours",""
"Sunshine Duration","1964 July","Malin Head","Hours","94.3"
"Sunshine Duration","1964 July","Claremorris","Hours","106.4"
"Sunshine Duration","1964 July","Valentia Observatory","Hours","124.5"
"Sunshine Duration","1964 July","Belmullet","Hours","115.7"
"Sunshine Duration","1964 July","Shannon Airport","Hours","111"
"Sunshine Duration","1964 July","Dublin Airport","Hours","153.9"
"Sunshine Duration","1964 July","Mullingar","Hours","123.7"
"Sunshine Duration","1964 July","Cork Airport","Hours","151.3"
"Sunshine Duration","1964 July","Casement","Hours","150.6"
"Sunshine Duration","1964 July","Phoenix Park","Hours",""
"Sunshine Duration","1964 July","Roches Point","Hours",""
"Sunshine Duration","1964 July","Markree","Hours",""
"Sunshine Duration","1964 August","Malin Head","Hours","138.1"
"Sunshine Duration","1964 August","Claremorris","Hours","149"
"Sunshine Duration","1964 August","Valentia Observatory","Hours","150.5"
"Sunshine Duration","1964 August","Belmullet","Hours","150.1"
"Sunshine Duration","1964 August","Shannon Airport","Hours","168.4"
"Sunshine Duration","1964 August","Dublin Airport","Hours","170.9"
"Sunshine Duration","1964 August","Mullingar","Hours","157"
"Sunshine Duration","1964 August","Cork Airport","Hours","152.2"
"Sunshine Duration","1964 August","Casement","Hours","176.1"
"Sunshine Duration","1964 August","Phoenix Park","Hours",""
"Sunshine Duration","1964 August","Roches Point","Hours",""
"Sunshine Duration","1964 August","Markree","Hours",""
"Sunshine Duration","1964 September","Malin Head","Hours","114.8"
"Sunshine Duration","1964 September","Claremorris","Hours","126"
"Sunshine Duration","1964 September","Valentia Observatory","Hours","141.1"
"Sunshine Duration","1964 September","Belmullet","Hours","135.2"
"Sunshine Duration","1964 September","Shannon Airport","Hours","143.3"
"Sunshine Duration","1964 September","Dublin Airport","Hours","151"
"Sunshine Duration","1964 September","Mullingar","Hours","141"
"Sunshine Duration","1964 September","Cork Airport","Hours","157.5"
"Sunshine Duration","1964 September","Casement","Hours","159.7"
"Sunshine Duration","1964 September","Phoenix Park","Hours",""
"Sunshine Duration","1964 September","Roches Point","Hours",""
"Sunshine Duration","1964 September","Markree","Hours",""
"Sunshine Duration","1964 October","Malin Head","Hours","62.7"
"Sunshine Duration","1964 October","Claremorris","Hours","57.4"
"Sunshine Duration","1964 October","Valentia Observatory","Hours","74.8"
"Sunshine Duration","1964 October","Belmullet","Hours","86.5"
"Sunshine Duration","1964 October","Shannon Airport","Hours","85.6"
"Sunshine Duration","1964 October","Dublin Airport","Hours","83.6"
"Sunshine Duration","1964 October","Mullingar","Hours","78.2"
"Sunshine Duration","1964 October","Cork Airport","Hours","103.6"
"Sunshine Duration","1964 October","Casement","Hours","89.3"
"Sunshine Duration","1964 October","Phoenix Park","Hours",""
"Sunshine Duration","1964 October","Roches Point","Hours",""
"Sunshine Duration","1964 October","Markree","Hours",""
"Sunshine Duration","1964 November","Malin Head","Hours","56.9"
"Sunshine Duration","1964 November","Claremorris","Hours","71.3"
"Sunshine Duration","1964 November","Valentia Observatory","Hours","65.4"
"Sunshine Duration","1964 November","Belmullet","Hours","71.4"
"Sunshine Duration","1964 November","Shannon Airport","Hours","72.9"
"Sunshine Duration","1964 November","Dublin Airport","Hours","84.9"
"Sunshine Duration","1964 November","Mullingar","Hours","80.3"
"Sunshine Duration","1964 November","Cork Airport","Hours","70.9"
"Sunshine Duration","1964 November","Casement","Hours","81.7"
"Sunshine Duration","1964 November","Phoenix Park","Hours",""
"Sunshine Duration","1964 November","Roches Point","Hours",""
"Sunshine Duration","1964 November","Markree","Hours",""
"Sunshine Duration","1964 December","Malin Head","Hours","21.7"
"Sunshine Duration","1964 December","Claremorris","Hours","50.7"
"Sunshine Duration","1964 December","Valentia Observatory","Hours","50.4"
"Sunshine Duration","1964 December","Belmullet","Hours","36.3"
"Sunshine Duration","1964 December","Shannon Airport","Hours","54.6"
"Sunshine Duration","1964 December","Dublin Airport","Hours","55.5"
"Sunshine Duration","1964 December","Mullingar","Hours","61.8"
"Sunshine Duration","1964 December","Cork Airport","Hours","70.8"
"Sunshine Duration","1964 December","Casement","Hours","48.3"
"Sunshine Duration","1964 December","Phoenix Park","Hours",""
"Sunshine Duration","1964 December","Roches Point","Hours",""
