"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Mean Wind Speed","1963 March","Belmullet","Knots","14.3"
"Mean Wind Speed","1963 March","Shannon Airport","Knots","13"
"Mean Wind Speed","1963 March","Dublin Airport","Knots","12.6"
"Mean Wind Speed","1963 March","Mullingar","Knots","9.6"
"Mean Wind Speed","1963 March","Cork Airport","Knots","15.1"
"Mean Wind Speed","1963 March","Casement","Knots",""
"Mean Wind Speed","1963 March","Phoenix Park","Knots",""
"Mean Wind Speed","1963 March","Roches Point","Knots",""
"Mean Wind Speed","1963 March","Markree","Knots",""
"Mean Wind Speed","1963 April","Malin Head","Knots","16.4"
"Mean Wind Speed","1963 April","Claremorris","Knots","11.5"
"Mean Wind Speed","1963 April","Valentia Observatory","Knots","9.9"
"Mean Wind Speed","1963 April","Belmullet","Knots","14.1"
"Mean Wind Speed","1963 April","Shannon Airport","Knots","11.1"
"Mean Wind Speed","1963 April","Dublin Airport","Knots","11.6"
"Mean Wind Speed","1963 April","Mullingar","Knots","10.4"
"Mean Wind Speed","1963 April","Cork Airport","Knots","12.9"
"Mean Wind Speed","1963 April","Casement","Knots",""
"Mean Wind Speed","1963 April","Phoenix Park","Knots",""
"Mean Wind Speed","1963 April","Roches Point","Knots",""
"Mean Wind Speed","1963 April","Markree","Knots",""
"Mean Wind Speed","1963 May","Malin Head","Knots","15.1"
"Mean Wind Speed","1963 May","Claremorris","Knots","11.2"
"Mean Wind Speed","1963 May","Valentia Observatory","Knots","10.9"
"Mean Wind Speed","1963 May","Belmullet","Knots","15"
"Mean Wind Speed","1963 May","Shannon Airport","Knots","12.5"
"Mean Wind Speed","1963 May","Dublin Airport","Knots","12.2"
"Mean Wind Speed","1963 May","Mullingar","Knots","10.9"
"Mean Wind Speed","1963 May","Cork Airport","Knots","13.9"
"Mean Wind Speed","1963 May","Casement","Knots",""
"Mean Wind Speed","1963 May","Phoenix Park","Knots",""
"Mean Wind Speed","1963 May","Roches Point","Knots",""
"Mean Wind Speed","1963 May","Markree","Knots",""
"Mean Wind Speed","1963 June","Malin Head","Knots","11.4"
"Mean Wind Speed","1963 June","Claremorris","Knots","9.7"
"Mean Wind Speed","1963 June","Valentia Observatory","Knots","8.3"
"Mean Wind Speed","1963 June","Belmullet","Knots","12.3"
"Mean Wind Speed","1963 June","Shannon Airport","Knots","9.3"
"Mean Wind Speed","1963 June","Dublin Airport","Knots","9.6"
"Mean Wind Speed","1963 June","Mullingar","Knots","8.7"
"Mean Wind Speed","1963 June","Cork Airport","Knots","11.5"
"Mean Wind Speed","1963 June","Casement","Knots",""
"Mean Wind Speed","1963 June","Phoenix Park","Knots",""
"Mean Wind Speed","1963 June","Roches Point","Knots",""
"Mean Wind Speed","1963 June","Markree","Knots",""
"Mean Wind Speed","1963 July","Malin Head","Knots","10.8"
"Mean Wind Speed","1963 July","Claremorris","Knots","8.8"
"Mean Wind Speed","1963 July","Valentia Observatory","Knots","7.6"
"Mean Wind Speed","1963 July","Belmullet","Knots","11.5"
"Mean Wind Speed","1963 July","Shannon Airport","Knots","7.9"
"Mean Wind Speed","1963 July","Dublin Airport","Knots","7.8"
"Mean Wind Speed","1963 July","Mullingar","Knots","6.8"
"Mean Wind Speed","1963 July","Cork Airport","Knots","9.3"
"Mean Wind Speed","1963 July","Casement","Knots",""
"Mean Wind Speed","1963 July","Phoenix Park","Knots",""
"Mean Wind Speed","1963 July","Roches Point","Knots",""
"Mean Wind Speed","1963 July","Markree","Knots",""
"Mean Wind Speed","1963 August","Malin Head","Knots","12.6"
"Mean Wind Speed","1963 August","Claremorris","Knots","10.4"
"Mean Wind Speed","1963 August","Valentia Observatory","Knots","10.6"
"Mean Wind Speed","1963 August","Belmullet","Knots","13.4"
"Mean Wind Speed","1963 August","Shannon Airport","Knots","10.9"
"Mean Wind Speed","1963 August","Dublin Airport","Knots","10.4"
"Mean Wind Speed","1963 August","Mullingar","Knots","9.3"
"Mean Wind Speed","1963 August","Cork Airport","Knots","11.9"
"Mean Wind Speed","1963 August","Casement","Knots",""
"Mean Wind Speed","1963 August","Phoenix Park","Knots",""
"Mean Wind Speed","1963 August","Roches Point","Knots",""
"Mean Wind Speed","1963 August","Markree","Knots",""
"Mean Wind Speed","1963 September","Malin Head","Knots","15.1"
"Mean Wind Speed","1963 September","Claremorris","Knots","9.4"
"Mean Wind Speed","1963 September","Valentia Observatory","Knots","9.8"
"Mean Wind Speed","1963 September","Belmullet","Knots","14"
"Mean Wind Speed","1963 September","Shannon Airport","Knots","9.3"
"Mean Wind Speed","1963 September","Dublin Airport","Knots","9.6"
"Mean Wind Speed","1963 September","Mullingar","Knots","7.7"
"Mean Wind Speed","1963 September","Cork Airport","Knots","9.7"
"Mean Wind Speed","1963 September","Casement","Knots",""
"Mean Wind Speed","1963 September","Phoenix Park","Knots",""
"Mean Wind Speed","1963 September","Roches Point","Knots",""
"Mean Wind Speed","1963 September","Markree","Knots",""
"Mean Wind Speed","1963 October","Malin Head","Knots","16.9"
"Mean Wind Speed","1963 October","Claremorris","Knots","11.2"
"Mean Wind Speed","1963 October","Valentia Observatory","Knots","11.9"
"Mean Wind Speed","1963 October","Belmullet","Knots","16.8"
"Mean Wind Speed","1963 October","Shannon Airport","Knots","12.1"
"Mean Wind Speed","1963 October","Dublin Airport","Knots","11.8"
"Mean Wind Speed","1963 October","Mullingar","Knots","9.4"
"Mean Wind Speed","1963 October","Cork Airport","Knots","12.7"
"Mean Wind Speed","1963 October","Casement","Knots",""
"Mean Wind Speed","1963 October","Phoenix Park","Knots",""
"Mean Wind Speed","1963 October","Roches Point","Knots",""
"Mean Wind Speed","1963 October","Markree","Knots",""
"Mean Wind Speed","1963 November","Malin Head","Knots","15.3"
"Mean Wind Speed","1963 November","Claremorris","Knots","10.4"
"Mean Wind Speed","1963 November","Valentia Observatory","Knots","13.3"
"Mean Wind Speed","1963 November","Belmullet","Knots","15.2"
"Mean Wind Speed","1963 November","Shannon Airport","Knots","12.4"
"Mean Wind Speed","1963 November","Dublin Airport","Knots","12.6"
"Mean Wind Speed","1963 November","Mullingar","Knots","9.2"
"Mean Wind Speed","1963 November","Cork Airport","Knots","14.1"
"Mean Wind Speed","1963 November","Casement","Knots",""
"Mean Wind Speed","1963 November","Phoenix Park","Knots",""
"Mean Wind Speed","1963 November","Roches Point","Knots",""
"Mean Wind Speed","1963 November","Markree","Knots",""
"Mean Wind Speed","1963 December","Malin Head","Knots","16.5"
"Mean Wind Speed","1963 December","Claremorris","Knots","10.8"
"Mean Wind Speed","1963 December","Valentia Observatory","Knots","11.7"
"Mean Wind Speed","1963 December","Belmullet","Knots","14.7"
"Mean Wind Speed","1963 December","Shannon Airport","Knots","11.1"
"Mean Wind Speed","1963 December","Dublin Airport","Knots","12.2"
"Mean Wind Speed","1963 December","Mullingar","Knots","8.2"
"Mean Wind Speed","1963 December","Cork Airport","Knots","13.6"
"Mean Wind Speed","1963 December","Casement","Knots",""
"Mean Wind Speed","1963 December","Phoenix Park","Knots",""
"Mean Wind Speed","1963 December","Roches Point","Knots",""
"Mean Wind Speed","1963 December","Markree","Knots",""
"Mean Wind Speed","1964 January","Malin Head","Knots","14.1"
"Mean Wind Speed","1964 January","Claremorris","Knots","9.8"
"Mean Wind Speed","1964 January","Valentia Observatory","Knots","11.7"
"Mean Wind Speed","1964 January","Belmullet","Knots","15.2"
"Mean Wind Speed","1964 January","Shannon Airport","Knots","10.7"
"Mean Wind Speed","1964 January","Dublin Airport","Knots","9.8"
"Mean Wind Speed","1964 January","Mullingar","Knots","6.9"
"Mean Wind Speed","1964 January","Cork Airport","Knots","12.2"
"Mean Wind Speed","1964 January","Casement","Knots",""
"Mean Wind Speed","1964 January","Phoenix Park","Knots",""
"Mean Wind Speed","1964 January","Roches Point","Knots",""
"Mean Wind Speed","1964 January","Markree","Knots",""
"Mean Wind Speed","1964 February","Malin Head","Knots","16.9"
"Mean Wind Speed","1964 February","Claremorris","Knots","11.8"
"Mean Wind Speed","1964 February","Valentia Observatory","Knots","12.3"
"Mean Wind Speed","1964 February","Belmullet","Knots","15"
"Mean Wind Speed","1964 February","Shannon Airport","Knots","12.4"
"Mean Wind Speed","1964 February","Dublin Airport","Knots","12.9"
"Mean Wind Speed","1964 February","Mullingar","Knots","8.1"
"Mean Wind Speed","1964 February","Cork Airport","Knots","14.3"
"Mean Wind Speed","1964 February","Casement","Knots",""
"Mean Wind Speed","1964 February","Phoenix Park","Knots",""
"Mean Wind Speed","1964 February","Roches Point","Knots",""
"Mean Wind Speed","1964 February","Markree","Knots",""
"Mean Wind Speed","1964 March","Malin Head","Knots","15.4"
"Mean Wind Speed","1964 March","Claremorris","Knots","10.1"
"Mean Wind Speed","1964 March","Valentia Observatory","Knots","11.4"
"Mean Wind Speed","1964 March","Belmullet","Knots","12.4"
"Mean Wind Speed","1964 March","Shannon Airport","Knots","11.7"
"Mean Wind Speed","1964 March","Dublin Airport","Knots","10.5"
"Mean Wind Speed","1964 March","Mullingar","Knots","7.4"
"Mean Wind Speed","1964 March","Cork Airport","Knots","12.8"
"Mean Wind Speed","1964 March","Casement","Knots",""
"Mean Wind Speed","1964 March","Phoenix Park","Knots",""
"Mean Wind Speed","1964 March","Roches Point","Knots",""
"Mean Wind Speed","1964 March","Markree","Knots",""
"Mean Wind Speed","1964 April","Malin Head","Knots","14.2"
"Mean Wind Speed","1964 April","Claremorris","Knots","10.4"
"Mean Wind Speed","1964 April","Valentia Observatory","Knots","10.3"
"Mean Wind Speed","1964 April","Belmullet","Knots","13.5"
"Mean Wind Speed","1964 April","Shannon Airport","Knots","10.8"
"Mean Wind Speed","1964 April","Dublin Airport","Knots","10.8"
"Mean Wind Speed","1964 April","Mullingar","Knots","7.6"
"Mean Wind Speed","1964 April","Cork Airport","Knots","11.6"
"Mean Wind Speed","1964 April","Casement","Knots",""
"Mean Wind Speed","1964 April","Phoenix Park","Knots",""
"Mean Wind Speed","1964 April","Roches Point","Knots",""
"Mean Wind Speed","1964 April","Markree","Knots",""
"Mean Wind Speed","1964 May","Malin Head","Knots","14.5"
"Mean Wind Speed","1964 May","Claremorris","Knots","11.9"
"Mean Wind Speed","1964 May","Valentia Observatory","Knots","12.4"
"Mean Wind Speed","1964 May","Belmullet","Knots","16.3"
"Mean Wind Speed","1964 May","Shannon Airport","Knots","12.3"
"Mean Wind Speed","1964 May","Dublin Airport","Knots","11.1"
"Mean Wind Speed","1964 May","Mullingar","Knots","9"
"Mean Wind Speed","1964 May","Cork Airport","Knots","13.5"
"Mean Wind Speed","1964 May","Casement","Knots",""
"Mean Wind Speed","1964 May","Phoenix Park","Knots",""
"Mean Wind Speed","1964 May","Roches Point","Knots",""
"Mean Wind Speed","1964 May","Markree","Knots",""
"Mean Wind Speed","1964 June","Malin Head","Knots","14.1"
"Mean Wind Speed","1964 June","Claremorris","Knots","9.5"
"Mean Wind Speed","1964 June","Valentia Observatory","Knots","9.9"
"Mean Wind Speed","1964 June","Belmullet","Knots","13.2"
"Mean Wind Speed","1964 June","Shannon Airport","Knots","10.1"
"Mean Wind Speed","1964 June","Dublin Airport","Knots","10"
"Mean Wind Speed","1964 June","Mullingar","Knots","8.5"
"Mean Wind Speed","1964 June","Cork Airport","Knots","10.9"
"Mean Wind Speed","1964 June","Casement","Knots",""
"Mean Wind Speed","1964 June","Phoenix Park","Knots",""
"Mean Wind Speed","1964 June","Roches Point","Knots",""
"Mean Wind Speed","1964 June","Markree","Knots",""
"Mean Wind Speed","1964 July","Malin Head","Knots","15.2"
"Mean Wind Speed","1964 July","Claremorris","Knots","9.3"
"Mean Wind Speed","1964 July","Valentia Observatory","Knots","9.3"
"Mean Wind Speed","1964 July","Belmullet","Knots","13.4"
"Mean Wind Speed","1964 July","Shannon Airport","Knots","9.7"
"Mean Wind Speed","1964 July","Dublin Airport","Knots","9.6"
"Mean Wind Speed","1964 July","Mullingar","Knots","8.4"
"Mean Wind Speed","1964 July","Cork Airport","Knots","9.7"
"Mean Wind Speed","1964 July","Casement","Knots",""
"Mean Wind Speed","1964 July","Phoenix Park","Knots",""
"Mean Wind Speed","1964 July","Roches Point","Knots",""
"Mean Wind Speed","1964 July","Markree","Knots",""
"Mean Wind Speed","1964 August","Malin Head","Knots","12.2"
"Mean Wind Speed","1964 August","Claremorris","Knots","7.4"
"Mean Wind Speed","1964 August","Valentia Observatory","Knots","8.3"
"Mean Wind Speed","1964 August","Belmullet","Knots","11.3"
"Mean Wind Speed","1964 August","Shannon Airport","Knots","8.4"
"Mean Wind Speed","1964 August","Dublin Airport","Knots","8.6"
"Mean Wind Speed","1964 August","Mullingar","Knots","6.9"
"Mean Wind Speed","1964 August","Cork Airport","Knots","9.8"
"Mean Wind Speed","1964 August","Casement","Knots",""
"Mean Wind Speed","1964 August","Phoenix Park","Knots",""
"Mean Wind Speed","1964 August","Roches Point","Knots",""
"Mean Wind Speed","1964 August","Markree","Knots",""
"Mean Wind Speed","1964 September","Malin Head","Knots","14.2"
"Mean Wind Speed","1964 September","Claremorris","Knots","9.1"
"Mean Wind Speed","1964 September","Valentia Observatory","Knots","9.4"
"Mean Wind Speed","1964 September","Belmullet","Knots","13.8"
"Mean Wind Speed","1964 September","Shannon Airport","Knots","10"
"Mean Wind Speed","1964 September","Dublin Airport","Knots","9.6"
"Mean Wind Speed","1964 September","Mullingar","Knots","8.1"
"Mean Wind Speed","1964 September","Cork Airport","Knots","10.8"
"Mean Wind Speed","1964 September","Casement","Knots",""
"Mean Wind Speed","1964 September","Phoenix Park","Knots",""
"Mean Wind Speed","1964 September","Roches Point","Knots",""
"Mean Wind Speed","1964 September","Markree","Knots",""
"Mean Wind Speed","1964 October","Malin Head","Knots","13.6"
"Mean Wind Speed","1964 October","Claremorris","Knots","7.9"
"Mean Wind Speed","1964 October","Valentia Observatory","Knots","10.9"
"Mean Wind Speed","1964 October","Belmullet","Knots","12.7"
"Mean Wind Speed","1964 October","Shannon Airport","Knots","9.5"
"Mean Wind Speed","1964 October","Dublin Airport","Knots","8.1"
"Mean Wind Speed","1964 October","Mullingar","Knots","7"
"Mean Wind Speed","1964 October","Cork Airport","Knots","10.5"
"Mean Wind Speed","1964 October","Casement","Knots",""
"Mean Wind Speed","1964 October","Phoenix Park","Knots",""
"Mean Wind Speed","1964 October","Roches Point","Knots",""
"Mean Wind Speed","1964 October","Markree","Knots",""
"Mean Wind Speed","1964 November","Malin Head","Knots","16.4"
"Mean Wind Speed","1964 November","Claremorris","Knots","9.6"
"Mean Wind Speed","1964 November","Valentia Observatory","Knots","12"
"Mean Wind Speed","1964 November","Belmullet","Knots","14.7"
"Mean Wind Speed","1964 November","Shannon Airport","Knots","10.2"
"Mean Wind Speed","1964 November","Dublin Airport","Knots","10.1"
"Mean Wind Speed","1964 November","Mullingar","Knots","7.8"
"Mean Wind Speed","1964 November","Cork Airport","Knots","12"
"Mean Wind Speed","1964 November","Casement","Knots",""
"Mean Wind Speed","1964 November","Phoenix Park","Knots",""
"Mean Wind Speed","1964 November","Roches Point","Knots",""
"Mean Wind Speed","1964 November","Markree","Knots",""
"Mean Wind Speed","1964 December","Malin Head","Knots","18"
"Mean Wind Speed","1964 December","Claremorris","Knots","9"
"Mean Wind Speed","1964 December","Valentia Observatory","Knots","12.6"
"Mean Wind Speed","1964 December","Belmullet","Knots","15.6"
"Mean Wind Speed","1964 December","Shannon Airport","Knots","10.8"
"Mean Wind Speed","1964 December","Dublin Airport","Knots","11.6"
"Mean Wind Speed","1964 December","Mullingar","Knots","8.4"
"Mean Wind Speed","1964 December","Cork Airport","Knots","13.1"
"Mean Wind Speed","1964 December","Casement","Knots",""
"Mean Wind Speed","1964 December","Phoenix Park","Knots",""
"Mean Wind Speed","1964 December","Roches Point","Knots",""
"Mean Wind Speed","1964 December","Markree","Knots",""
"Mean Wind Speed","1965 January","Malin Head","Knots","17.9"
"Mean Wind Speed","1965 January","Claremorris","Knots","11.6"
"Mean Wind Speed","1965 January","Valentia Observatory","Knots","15.5"
"Mean Wind Speed","1965 January","Belmullet","Knots","16.5"
"Mean Wind Speed","1965 January","Shannon Airport","Knots","13"
"Mean Wind Speed","1965 January","Dublin Airport","Knots","13"
"Mean Wind Speed","1965 January","Mullingar","Knots","9.9"
"Mean Wind Speed","1965 January","Cork Airport","Knots","14.4"
"Mean Wind Speed","1965 January","Casement","Knots",""
"Mean Wind Speed","1965 January","Phoenix Park","Knots",""
"Mean Wind Speed","1965 January","Roches Point","Knots",""
"Mean Wind Speed","1965 January","Markree","Knots",""
"Mean Wind Speed","1965 February","Malin Head","Knots","13.5"
"Mean Wind Speed","1965 February","Claremorris","Knots","6"
"Mean Wind Speed","1965 February","Valentia Observatory","Knots","7.2"
"Mean Wind Speed","1965 February","Belmullet","Knots","7.9"
"Mean Wind Speed","1965 February","Shannon Airport","Knots","6.7"
"Mean Wind Speed","1965 February","Dublin Airport","Knots","8.3"
"Mean Wind Speed","1965 February","Mullingar","Knots","5.9"
"Mean Wind Speed","1965 February","Cork Airport","Knots","9.3"
"Mean Wind Speed","1965 February","Casement","Knots",""
"Mean Wind Speed","1965 February","Phoenix Park","Knots",""
"Mean Wind Speed","1965 February","Roches Point","Knots",""
"Mean Wind Speed","1965 February","Markree","Knots",""
"Mean Wind Speed","1965 March","Malin Head","Knots","17.6"
"Mean Wind Speed","1965 March","Claremorris","Knots","10.8"
"Mean Wind Speed","1965 March","Valentia Observatory","Knots","13.8"
"Mean Wind Speed","1965 March","Belmullet","Knots","15"
"Mean Wind Speed","1965 March","Shannon Airport","Knots","12.1"
"Mean Wind Speed","1965 March","Dublin Airport","Knots","11.2"
