"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Grass Minimum Temperature","1991 June","Dublin Airport","Degrees C","-0.5"
"Grass Minimum Temperature","1991 June","Mullingar","Degrees C","-3"
"Grass Minimum Temperature","1991 June","Cork Airport","Degrees C","2.5"
"Grass Minimum Temperature","1991 June","Casement","Degrees C","-0.6"
"Grass Minimum Temperature","1991 June","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1991 June","Roches Point","Degrees C",""
"Grass Minimum Temperature","1991 June","Markree","Degrees C",""
"Grass Minimum Temperature","1991 July","Malin Head","Degrees C","6.5"
"Grass Minimum Temperature","1991 July","Claremorris","Degrees C","6.3"
"Grass Minimum Temperature","1991 July","Valentia Observatory","Degrees C","7.1"
"Grass Minimum Temperature","1991 July","Belmullet","Degrees C","8.2"
"Grass Minimum Temperature","1991 July","Shannon Airport","Degrees C","7.2"
"Grass Minimum Temperature","1991 July","Dublin Airport","Degrees C","7.2"
"Grass Minimum Temperature","1991 July","Mullingar","Degrees C","5.6"
"Grass Minimum Temperature","1991 July","Cork Airport","Degrees C","5.5"
"Grass Minimum Temperature","1991 July","Casement","Degrees C","8.2"
"Grass Minimum Temperature","1991 July","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1991 July","Roches Point","Degrees C",""
"Grass Minimum Temperature","1991 July","Markree","Degrees C",""
"Grass Minimum Temperature","1991 August","Malin Head","Degrees C","6"
"Grass Minimum Temperature","1991 August","Claremorris","Degrees C","3"
"Grass Minimum Temperature","1991 August","Valentia Observatory","Degrees C","4.7"
"Grass Minimum Temperature","1991 August","Belmullet","Degrees C","5"
"Grass Minimum Temperature","1991 August","Shannon Airport","Degrees C","2.5"
"Grass Minimum Temperature","1991 August","Dublin Airport","Degrees C","4"
"Grass Minimum Temperature","1991 August","Mullingar","Degrees C","1.4"
"Grass Minimum Temperature","1991 August","Cork Airport","Degrees C","4.5"
"Grass Minimum Temperature","1991 August","Casement","Degrees C","2.9"
"Grass Minimum Temperature","1991 August","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1991 August","Roches Point","Degrees C",""
"Grass Minimum Temperature","1991 August","Markree","Degrees C",""
"Grass Minimum Temperature","1991 September","Malin Head","Degrees C","2.9"
"Grass Minimum Temperature","1991 September","Claremorris","Degrees C","-2.7"
"Grass Minimum Temperature","1991 September","Valentia Observatory","Degrees C","4"
"Grass Minimum Temperature","1991 September","Belmullet","Degrees C","1.3"
"Grass Minimum Temperature","1991 September","Shannon Airport","Degrees C","-1.9"
"Grass Minimum Temperature","1991 September","Dublin Airport","Degrees C","0.5"
"Grass Minimum Temperature","1991 September","Mullingar","Degrees C","-2.5"
"Grass Minimum Temperature","1991 September","Cork Airport","Degrees C","2.6"
"Grass Minimum Temperature","1991 September","Casement","Degrees C","-0.5"
"Grass Minimum Temperature","1991 September","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1991 September","Roches Point","Degrees C",""
"Grass Minimum Temperature","1991 September","Markree","Degrees C",""
"Grass Minimum Temperature","1991 October","Malin Head","Degrees C","2.1"
"Grass Minimum Temperature","1991 October","Claremorris","Degrees C","-1.5"
"Grass Minimum Temperature","1991 October","Valentia Observatory","Degrees C","-0.2"
"Grass Minimum Temperature","1991 October","Belmullet","Degrees C","2.2"
"Grass Minimum Temperature","1991 October","Shannon Airport","Degrees C","-1.6"
"Grass Minimum Temperature","1991 October","Dublin Airport","Degrees C","-0.3"
"Grass Minimum Temperature","1991 October","Mullingar","Degrees C","-1.4"
"Grass Minimum Temperature","1991 October","Cork Airport","Degrees C","0"
"Grass Minimum Temperature","1991 October","Casement","Degrees C","0.4"
"Grass Minimum Temperature","1991 October","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1991 October","Roches Point","Degrees C",""
"Grass Minimum Temperature","1991 October","Markree","Degrees C",""
"Grass Minimum Temperature","1991 November","Malin Head","Degrees C","-2.4"
"Grass Minimum Temperature","1991 November","Claremorris","Degrees C","-5.8"
"Grass Minimum Temperature","1991 November","Valentia Observatory","Degrees C","-3.8"
"Grass Minimum Temperature","1991 November","Belmullet","Degrees C","-2.3"
"Grass Minimum Temperature","1991 November","Shannon Airport","Degrees C","-8"
"Grass Minimum Temperature","1991 November","Dublin Airport","Degrees C","-4.2"
"Grass Minimum Temperature","1991 November","Mullingar","Degrees C","-4.3"
"Grass Minimum Temperature","1991 November","Cork Airport","Degrees C","-2"
"Grass Minimum Temperature","1991 November","Casement","Degrees C","-3.8"
"Grass Minimum Temperature","1991 November","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1991 November","Roches Point","Degrees C",""
"Grass Minimum Temperature","1991 November","Markree","Degrees C",""
"Grass Minimum Temperature","1991 December","Malin Head","Degrees C","-1.4"
"Grass Minimum Temperature","1991 December","Claremorris","Degrees C","-6.4"
"Grass Minimum Temperature","1991 December","Valentia Observatory","Degrees C","-0.4"
"Grass Minimum Temperature","1991 December","Belmullet","Degrees C","-2.9"
"Grass Minimum Temperature","1991 December","Shannon Airport","Degrees C","-2.9"
"Grass Minimum Temperature","1991 December","Dublin Airport","Degrees C","-5.4"
"Grass Minimum Temperature","1991 December","Mullingar","Degrees C","-7.3"
"Grass Minimum Temperature","1991 December","Cork Airport","Degrees C","-2.1"
"Grass Minimum Temperature","1991 December","Casement","Degrees C","-7.5"
"Grass Minimum Temperature","1991 December","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1991 December","Roches Point","Degrees C",""
"Grass Minimum Temperature","1991 December","Markree","Degrees C",""
"Grass Minimum Temperature","1992 January","Malin Head","Degrees C","-3"
"Grass Minimum Temperature","1992 January","Claremorris","Degrees C","-8.3"
"Grass Minimum Temperature","1992 January","Valentia Observatory","Degrees C","-4.7"
"Grass Minimum Temperature","1992 January","Belmullet","Degrees C","-4.1"
"Grass Minimum Temperature","1992 January","Shannon Airport","Degrees C","-9"
"Grass Minimum Temperature","1992 January","Dublin Airport","Degrees C","-8"
"Grass Minimum Temperature","1992 January","Mullingar","Degrees C","-7.9"
"Grass Minimum Temperature","1992 January","Cork Airport","Degrees C","-6.2"
"Grass Minimum Temperature","1992 January","Casement","Degrees C","-9"
"Grass Minimum Temperature","1992 January","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 January","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 January","Markree","Degrees C",""
"Grass Minimum Temperature","1992 February","Malin Head","Degrees C","-2.5"
"Grass Minimum Temperature","1992 February","Claremorris","Degrees C","-9.3"
"Grass Minimum Temperature","1992 February","Valentia Observatory","Degrees C","-5.4"
"Grass Minimum Temperature","1992 February","Belmullet","Degrees C","-3.5"
"Grass Minimum Temperature","1992 February","Shannon Airport","Degrees C","-9.6"
"Grass Minimum Temperature","1992 February","Dublin Airport","Degrees C","-4.5"
"Grass Minimum Temperature","1992 February","Mullingar","Degrees C","-7"
"Grass Minimum Temperature","1992 February","Cork Airport","Degrees C","-6.8"
"Grass Minimum Temperature","1992 February","Casement","Degrees C","-4.6"
"Grass Minimum Temperature","1992 February","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 February","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 February","Markree","Degrees C",""
"Grass Minimum Temperature","1992 March","Malin Head","Degrees C","0.1"
"Grass Minimum Temperature","1992 March","Claremorris","Degrees C","-5"
"Grass Minimum Temperature","1992 March","Valentia Observatory","Degrees C","-3.7"
"Grass Minimum Temperature","1992 March","Belmullet","Degrees C","-0.8"
"Grass Minimum Temperature","1992 March","Shannon Airport","Degrees C","-5.5"
"Grass Minimum Temperature","1992 March","Dublin Airport","Degrees C","-2"
"Grass Minimum Temperature","1992 March","Mullingar","Degrees C","-5"
"Grass Minimum Temperature","1992 March","Cork Airport","Degrees C","-3.6"
"Grass Minimum Temperature","1992 March","Casement","Degrees C","-4.3"
"Grass Minimum Temperature","1992 March","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 March","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 March","Markree","Degrees C",""
"Grass Minimum Temperature","1992 April","Malin Head","Degrees C","1.1"
"Grass Minimum Temperature","1992 April","Claremorris","Degrees C","-5.8"
"Grass Minimum Temperature","1992 April","Valentia Observatory","Degrees C","-1.3"
"Grass Minimum Temperature","1992 April","Belmullet","Degrees C","-0.9"
"Grass Minimum Temperature","1992 April","Shannon Airport","Degrees C","-3.5"
"Grass Minimum Temperature","1992 April","Dublin Airport","Degrees C","-2"
"Grass Minimum Temperature","1992 April","Mullingar","Degrees C","-3"
"Grass Minimum Temperature","1992 April","Cork Airport","Degrees C","-3.4"
"Grass Minimum Temperature","1992 April","Casement","Degrees C","-4.8"
"Grass Minimum Temperature","1992 April","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 April","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 April","Markree","Degrees C",""
"Grass Minimum Temperature","1992 May","Malin Head","Degrees C","0.5"
"Grass Minimum Temperature","1992 May","Claremorris","Degrees C","-2.3"
"Grass Minimum Temperature","1992 May","Valentia Observatory","Degrees C","1.9"
"Grass Minimum Temperature","1992 May","Belmullet","Degrees C","-0.8"
"Grass Minimum Temperature","1992 May","Shannon Airport","Degrees C","-2.4"
"Grass Minimum Temperature","1992 May","Dublin Airport","Degrees C","-0.3"
"Grass Minimum Temperature","1992 May","Mullingar","Degrees C","-1.4"
"Grass Minimum Temperature","1992 May","Cork Airport","Degrees C","-0.2"
"Grass Minimum Temperature","1992 May","Casement","Degrees C","-0.9"
"Grass Minimum Temperature","1992 May","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 May","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 May","Markree","Degrees C",""
"Grass Minimum Temperature","1992 June","Malin Head","Degrees C","3.9"
"Grass Minimum Temperature","1992 June","Claremorris","Degrees C","2.1"
"Grass Minimum Temperature","1992 June","Valentia Observatory","Degrees C","5"
"Grass Minimum Temperature","1992 June","Belmullet","Degrees C","2.7"
"Grass Minimum Temperature","1992 June","Shannon Airport","Degrees C","3.9"
"Grass Minimum Temperature","1992 June","Dublin Airport","Degrees C","5.2"
"Grass Minimum Temperature","1992 June","Mullingar","Degrees C","3.5"
"Grass Minimum Temperature","1992 June","Cork Airport","Degrees C","5"
"Grass Minimum Temperature","1992 June","Casement","Degrees C","3.8"
"Grass Minimum Temperature","1992 June","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 June","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 June","Markree","Degrees C",""
"Grass Minimum Temperature","1992 July","Malin Head","Degrees C","5.7"
"Grass Minimum Temperature","1992 July","Claremorris","Degrees C","2.7"
"Grass Minimum Temperature","1992 July","Valentia Observatory","Degrees C","4.8"
"Grass Minimum Temperature","1992 July","Belmullet","Degrees C","4"
"Grass Minimum Temperature","1992 July","Shannon Airport","Degrees C","3.9"
"Grass Minimum Temperature","1992 July","Dublin Airport","Degrees C","5"
"Grass Minimum Temperature","1992 July","Mullingar","Degrees C","2.2"
"Grass Minimum Temperature","1992 July","Cork Airport","Degrees C","5.4"
"Grass Minimum Temperature","1992 July","Casement","Degrees C","4.6"
"Grass Minimum Temperature","1992 July","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 July","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 July","Markree","Degrees C",""
"Grass Minimum Temperature","1992 August","Malin Head","Degrees C","5.4"
"Grass Minimum Temperature","1992 August","Claremorris","Degrees C","2.9"
"Grass Minimum Temperature","1992 August","Valentia Observatory","Degrees C","4.8"
"Grass Minimum Temperature","1992 August","Belmullet","Degrees C","3"
"Grass Minimum Temperature","1992 August","Shannon Airport","Degrees C","3.8"
"Grass Minimum Temperature","1992 August","Dublin Airport","Degrees C","3.3"
"Grass Minimum Temperature","1992 August","Mullingar","Degrees C","2.1"
"Grass Minimum Temperature","1992 August","Cork Airport","Degrees C","2.7"
"Grass Minimum Temperature","1992 August","Casement","Degrees C","3.9"
"Grass Minimum Temperature","1992 August","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 August","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 August","Markree","Degrees C",""
"Grass Minimum Temperature","1992 September","Malin Head","Degrees C","1.9"
"Grass Minimum Temperature","1992 September","Claremorris","Degrees C","-2.3"
"Grass Minimum Temperature","1992 September","Valentia Observatory","Degrees C","-0.3"
"Grass Minimum Temperature","1992 September","Belmullet","Degrees C","-2.2"
"Grass Minimum Temperature","1992 September","Shannon Airport","Degrees C","-2.2"
"Grass Minimum Temperature","1992 September","Dublin Airport","Degrees C","1.4"
"Grass Minimum Temperature","1992 September","Mullingar","Degrees C","-0.6"
"Grass Minimum Temperature","1992 September","Cork Airport","Degrees C","-0.5"
"Grass Minimum Temperature","1992 September","Casement","Degrees C","-0.6"
"Grass Minimum Temperature","1992 September","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 September","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 September","Markree","Degrees C",""
"Grass Minimum Temperature","1992 October","Malin Head","Degrees C","-1"
"Grass Minimum Temperature","1992 October","Claremorris","Degrees C","-7.7"
"Grass Minimum Temperature","1992 October","Valentia Observatory","Degrees C","-2.4"
"Grass Minimum Temperature","1992 October","Belmullet","Degrees C","-4"
"Grass Minimum Temperature","1992 October","Shannon Airport","Degrees C","-7.8"
"Grass Minimum Temperature","1992 October","Dublin Airport","Degrees C","-3.5"
"Grass Minimum Temperature","1992 October","Mullingar","Degrees C","-6"
"Grass Minimum Temperature","1992 October","Cork Airport","Degrees C","-4"
"Grass Minimum Temperature","1992 October","Casement","Degrees C","-5.2"
"Grass Minimum Temperature","1992 October","Phoenix Park","Degrees C",""
"Grass Minimum Temperature","1992 October","Roches Point","Degrees C",""
"Grass Minimum Temperature","1992 October","Markree","Degrees C",""
"Grass Minimum Temperature","1992 November","Malin Head","Degrees C","-1"
"Grass Minimum Temperature","1992 November","Claremorris","Degrees C","-6.6"
"Grass Minimum Temperature","1992 November","Valentia Observatory","Degrees C","-1.2"
"Grass Minimum Temperature","1992 November","Belmullet","Degrees C","-3.5"
"Grass Minimum Temperature","1992 November","Shannon Airport","Degrees C","-7.3"
"Grass Minimum Temperature","1992 November","Dublin Airport","Degrees C","-3.8"
"Grass Minimum Temperature","1992 November","Mullingar","Degrees C","-7.5"
"Grass Minimum Temperature","1992 November","Cork Airport","Degrees C","-5"
"Grass Minimum Temperature","1992 November","Casement","Degrees C","-5.3"
